                Te-Obur u,,"2,063","2,333","4,396",931,21.2
,,,,,,
Amach Sub Cou nty,,"16,970","17,852","34,822","7,033",23.2
                Abwoc Olil,,"2,200","2,380","4,580",965,25.6
                Adola,,"1,817","1,854","3,671",771,27.5
                Alworo,,"1,624","1,675","3,299",653,21.3
                Amokog e,,"1,413","1,479","2,892",563,20.2
                Ayach,,"2,851","2,906","5,757","1,146",22.3
                Banya,,"2,066","2,186","4,252",851,21.2
                Onyake de,,"2,603","2,769","5,372","1,066",19.5
                Rao,,"2,396","2,603","4,999","1,018",27.2
,,,,,,
Aromo Sub Coun ty,,"15,812","16,598","32,410","6,681",20.8
                Acutku mu,,"1,742","1,837","3,579",761,18.7
                Apua,,"2,063","2,195","4,258",891,19.6
                Apuce,,"1,736","1,732","3,468",758,21.5
                Arwoto mito,,"1,499","1,552","3,051",618,18.9
                Bar Pii,,"2,417","2,493","4,910",954,24.2
                Odoro,,"1,761","1,811","3,572",734,17
                Otara,,"1,459","1,625","3,084",637,23.7
                Walela,,"3,135","3,353","6,488","1,328",21.6
,,,,,,
Barr Sub County,,"21,412","22,530","43,942","9,187",23.6
                Abunga,,"2,736","2,996","5,732","1,207",22.3
                Ajia,,"1,392","1,396","2,788",588,15.8
                Alebere,,"2,777","2,892","5,669","1,179",23.2
                Ayamo,,"1,194","1,337","2,531",542,24.2
                Ayira,,"1,840","1,975","3,815",847,32.6
                Ober,,"2,915","3,020","5,935","1,227",24.3
                Obot,,"1,896","2,111","4,007",854,28.8
                Olilo,,"2,425","2,420","4,845","1,007",19.1
                Onywak o,,"2,601","2,722","5,323","1,060",21.9
                Tetyang,,"1,636","1,661","3,297",676,22.8
,,,,,,
Lira Sub County,,"17,129","18,383","35,512","7,327",25
                Amuca,,"4,445","4,722","9,167","1,909",28.5
                Anai,,"5,564","5,883","11,447","2,415",22.7
                Barapw o,,"3,504","3,822","7,326","1,454",25
                Omito,,"3,616","3,956","7,572","1,549",24.3
,,,,,,
Ngetta Sub Coun ty,,"15,717","16,904","32,621","6,761",25.4
                Anyang apuc,,"3,494","4,032","7,526","1,553",30.9
                Anyomo rem,,"2,448","2,535","4,983","1,056",23.4
                Iwal,,"2,125","2,261","4,386",906,21.7
                Ongica,,"2,634","2,740","5,374","1,105",21.8
                Ongura,,"2,652","2,838","5,490","1,135",21.9
                Telela,,"2,364","2,498","4,862","1,006",30.2
,,,,,,
Ogur Sub County,,"17,551","18,386","35,937","7,516",23.4
                Adwoa,,"2,206","2,318","4,524",928,21.6
                Akangi,,"2,062","2,056","4,118",860,23.5
                Akano,,"1,756","1,807","3,563",755,26
                Akor,,"1,823","1,868","3,691",754,21
                Aler,,"1,771","1,868","3,639",771,25.7
                Apoka,,"2,057","2,215","4,272",875,22.1
                Lwala,,"1,391","1,451","2,842",589,20.7
                Ogur,,"2,018","2,181","4,199",902,27.6
                Okwaloamara,,"2,467","2,622","5,089","1,082",22.1
,,,,,,
Adyel Division,,"15,053","16,832","31,885","7,652",27.8
                Akwoyo,,"3,246","3,575","6,821","1,630",24.2
                Junior Quarters,,"2,084","1,816","3,900",794,30.9
                Kirombe,,"1,045","1,211","2,256",542,32.8
                Lango Central,,"1,373","1,581","2,954",818,28.2
                Omito,,"2,324","2,653","4,977","1,161",29.2
                Starch Factory,,"2,551","2,956","5,507","1,388",24.5
                Teso  A,,"1,791","2,227","4,018",938,30.2
                Teso  C,,639,813,"1,452",381,30.4
,,,,,,
Central Division,,"11,290","12,277","23,567","5,940",26.8
                Bazaar,,579,500,"1,079",229,31
                Ireda E ast,,"3,397","3,800","7,197","1,770",28.6
                Ireda W est,,"4,506","5,367","9,873","2,658",25.4
                Senior Quarters,,"1,373","1,344","2,717",597,20.6
                Te-Obia,,"1,435","1,266","2,701",686,31.8
,,,,,,
Ojwina Division,,"17,685","20,482","38,167","10,062",25.6
                Alito Ca mp,,981,"1,273","2,254",463,38.4
                Bar Ogo le,,"2,270","2,707","4,977","1,335",25.6
                Ipito Aw eno,,"1,430","1,552","2,982",780,24.6
                Kakoge Ward,,"6,261","7,226","13,487","3,692",24.5
                Ober,,"6,743","7,724","14,467","3,792",25.2
,,,,,,
Railway Division,,"2,797","2,976","5,773","1,597",28.1
                Ayago,,"1,161","1,261","2,422",570,27.7
                Bar Ong er,,655,639,"1,294",431,22.5
                Railway  Quarters,,595,683,"1,278",352,37.8
                Temogo,,386,393,779,244,25
,,,,,,
,,,,,,
,,,,,,
Moroto District,,"49,746","53,686","103,432","22,066",23.9
Katikekile Sub C ounty,,"4,755","5,092","9,847","2,188",20.8
                Kakingo l,,"1,499","1,751","3,250",679,18.7
                Lia,,"1,108","1,140","2,248",580,23.1
                Musas,,529,575,"1,104",222,20.7
                Musupo,,"1,040","1,064","2,104",430,22.3
                Nareng enya,,579,562,"1,141",277,19.1
,,,,,,
Nadunget Sub C ounty,,"18,451","20,385","38,836","7,846",23.4
                Acherer,,"2,028","2,059","4,087",644,26.1
                Komaret,,"2,033","2,318","4,351",970,19.7
                Loputuk,,"3,885","4,052","7,937","1,675",20.8
                Lotirir,,"2,534","3,043","5,577","1,195",24.9
                Nadung et,,"4,445","4,951","9,396","1,588",22.3
                Naitakw ae,,"3,526","3,962","7,488","1,774",26.7
,,,,,,
Rupa Sub Count y,,"12,020","13,092","25,112","4,867",26.5
                Lobunei t,,"1,794","2,133","3,927",816,25.7
                Mogoth,,"4,655","4,419","9,074","1,537",28.5
                Nakadel i,,"1,511","1,739","3,250",749,25.4
                Pupu,,"1,882","2,215","4,097",740,26.1
                Rupa,,"2,178","2,586","4,764","1,025",25.3
,,,,,,
Tapac Sub Count y,,"7,255","8,186","15,441","3,412",22.7
                Katikekil e,,"2,450","2,829","5,279","1,124",22.8
                Kodony o,,467,472,939,207,14
                Loyarab oth,,639,695,"1,334",304,23
                Nakwan ga,,"1,275","1,452","2,727",569,21.1
                Natumu kale,,756,776,"1,532",367,31.3
                Tapac,,"1,668","1,962","3,630",841,21.9
,,,,,,
Northern Divisio n,,"2,855","2,242","5,097","1,358",18.3
                Boma N orth,,"1,717","1,376","3,093",921,16.7
                South,,"1,138",866,"2,004",437,21.7
,,,,,,
Southern Divison,,"4,410","4,689","9,099","2,395",27.8
                New Ca mp-Swahili,,"1,620","1,771","3,391",914,34
                Old Ca mp-Swahili,,"2,790","2,918","5,708","1,481",24
,,,,,,
,,,,,,
,,,,,,
Moyo District,,"68,940","70,072","139,012","25,867",26.5
Aliba Sub County,,"8,379","8,163","16,542","2,431",23.2
                Aringajo bi,,"2,126","2,067","4,193",601,17.6
                Dilokata,,"2,516","2,428","4,944",683,18.9
                Ewafa,,"2,145","2,082","4,227",646,26.2
                Indilinga,,"1,592","1,586","3,178",501,31.7
,,,,,,
Gimara Sub Cou nty,,"6,598","6,659","13,257","2,401",27.4
                Gopele,,"1,106","1,016","2,122",367,28.9
                Lionga,,993,956,"1,949",396,30.8
                Liwa,,"1,378","1,443","2,821",527,26
                Lomung a,,626,601,"1,227",226,17.3
                Yakine miji,,"2,495","2,643","5,138",885,28.6
,,,,,,
Itula Sub County,,"6,788","6,474","13,262","2,294",21.7
                Kali,,435,408,843,156,14.1
                Legu,,"1,608","1,568","3,176",529,17
                Paalujo,,846,795,"1,641",288,26.4
                Paloriny a,,"1,103","1,002","2,105",367,26.4
                Ubbi,,974,950,"1,924",356,23
                Waka,,571,583,"1,154",204,17.6
                Yenga,,812,734,"1,546",236,25
                Demgb ele,,439,434,873,158,22.2
,,,,,,
,,"47,175","48,776","95,951","18,741",27.4
Difule Sub Count y,,"5,218","5,491","10,709","1,929",27.6
                Arra,,"1,651","1,724","3,375",613,25.1
                Cinyi,,858,946,"1,804",324,28.1
                Difule,,"1,475","1,518","2,993",475,28.2
                Lebubu,,"1,234","1,303","2,537",517,29.6
,,,,,,
Laropi Sub Coun ty,,"4,827","4,794","9,621","1,991",28.4
                Gbalala,,"1,100","1,103","2,203",457,21.9
                Idrimari,,"1,263","1,218","2,481",499,25.3
                Laropi,,"1,524","1,511","3,035",627,32.1
                Panyan ga,,940,962,"1,902",408,33.8
,,,,,,
Lefori Sub Count y,,"6,035","6,388","12,423","2,232",24.9
                Coloa,,"1,438","1,554","2,992",546,18.3
                Ebwea,,"1,957","2,081","4,038",672,26.6
                Gwere,,"1,057","1,091","2,148",396,28.3
                Masaloa,,"1,583","1,662","3,245",618,26.7
,,,,,,
Metu Sub County,,"14,108","13,941","28,049","5,401",24.2
                Ayiro,,"2,227","2,159","4,386",939,25
                Eremi,,"1,845","1,885","3,730",684,27
                Pajakiri,,"2,546","2,245","4,791",766,19.5
                Pameri,,"2,850","3,017","5,867","1,221",26.8
                Pamoyi,,"2,167","2,089","4,256",850,24.4
                Pamujo,,"2,473","2,546","5,019",941,21.6
,,,,,,
Moyo Sub Count y,,"11,953","12,617","24,570","5,024",30.5
                Aluru,,"2,578","2,687","5,265","1,053",29.3
                Ebihwa,,"1,583","1,720","3,303",705,27.5
                Eria,,"1,448","1,428","2,876",609,27.9
                Logoba,,"3,140","3,266","6,406","1,274",32.9
                Vura,,"3,204","3,516","6,720","1,383",31.7
,,,,,,
Moyo Town Cou ncil,,"5,034","5,545","10,579","2,164",29.5
                Besia,,"1,211","1,381","2,592",508,29.7
                Celecel ea,,"1,861","2,095","3,956",771,30.9
                Central,,958,931,"1,889",408,19.1
                Elender ea,,"1,004","1,138","2,142",477,35.8
,,,,,,
,,,,,,
,,,,,,
Nebbi District,,"191,104","205,690","396,794","77,435",24.3
Alwi Sub County,,"8,946","9,315","18,261","3,419",23.2
                Abok,,"2,077","2,142","4,219",820,27.7
                Ayila,,"2,534","2,621","5,155",975,21.1
                Fualwo nga,,"2,005","2,078","4,083",760,19.3
                Pangiet h,,"2,330","2,474","4,804",864,24.5
,,,,,,
Pakwach Sub Co unty,,"10,142","10,763","20,905","3,981",26
                Atyak,,"1,137","1,299","2,436",457,25.2
                Mukale,,"3,965","3,954","7,919","1,443",21.6
                Olyejo,,"2,134","2,254","4,388",874,26.7
                Paroket o,,"2,906","3,256","6,162","1,207",31.2
,,,,,,
Pakwach Town Council,,"10,876","12,164","23,040","4,602",33.9
                Amor East,,"2,174","2,369","4,543",859,29.1
                Amor West,,"2,268","2,437","4,705",929,30.9
                Puvungu Central,,"1,904","2,216","4,120",848,29.8
                Puvungu East,,"1,961","2,126","4,087",843,38.1
                Puvungu West,,"2,569","3,016","5,585","1,123",39.8
,,,,,,
Panyango Sub C ounty,,"13,502","14,817","28,319","5,309",26.7
                Andibo,,"1,749","1,975","3,724",681,25.8
                Lobode gi,,"2,050","1,988","4,038",717,21.2
                Pacego,,"1,534","1,851","3,385",681,32.5
                Padoch,,"1,452","1,609","3,061",570,28.6
                Pakia,,"1,441","1,539","2,980",555,31.2
                Pamitu,,"1,665","1,871","3,536",638,27.9
                Pokwer o,,"3,611","3,984","7,595","1,467",24.3
,,,,,,
Panyimur Sub C ounty,,"21,111","22,255","43,366","7,983",19.9
                Boro,,"2,593","2,394","4,987",968,14.9
                Dei,,"6,727","7,137","13,864","2,523",19.1
                Ganada,,"4,501","5,169","9,670","1,751",21.2
                Kivuje,,"3,605","3,591","7,196","1,356",17.9
                Nyakag ei,,"3,685","3,964","7,649","1,385",24.9
,,,,,,
Wadelai Sub Cou nty,,"11,795","12,351","24,146","4,570",21.5
                Mutir,,"1,629","1,674","3,303",634,26.5
                Pakwiny o,,"3,016","3,268","6,284","1,236",21.6
                Pumit,,"2,238","2,406","4,644",878,18.7
                Ragem Lower,,"2,874","3,114","5,988","1,091",21.6
                Ragem Upper,,"2,038","1,889","3,927",731,20.1
,,,,,,
Abindu Division,,"6,818","7,419","14,237","2,981",24.9
                Abindu,,"1,249","1,172","2,421",502,24.7
                Nebbi  Hill,,"2,150","2,450","4,600",982,27.9
                Nyacara,,"3,419","3,797","7,216","1,497",23
,,,,,,
Central Division,,"4,112","4,634","8,746","1,841",26.5
                Central,,"1,460","1,679","3,139",740,28.1
                Jukia Hill,,"1,704","1,980","3,684",726,27.8
                Namthin,,948,975,"1,923",375,20.5
,,,,,,
Thatha Division,,"5,784","6,262","12,046","2,419",25.8
                Forest,,"3,004","3,275","6,279","1,268",23.4
                Namrwo dho,,"1,411","1,565","2,976",586,28.5
                Thatha,,"1,369","1,422","2,791",565,28.3
,,,,,,
,,"98,018","105,710","203,728","40,330",23.7
Akworo Sub Cou nty,,"12,268","13,107","25,375","5,094",21.5
                Kasato,,"2,473","2,633","5,106",976,24
                Kituna,,"2,335","2,461","4,796","1,002",23.2
                Murusi,,"2,431","2,675","5,106","1,042",19.2
                Ondier,,"1,624","1,667","3,291",649,19.6
                Pakolo,,"1,583","1,695","3,278",638,22.1
                Rero,,"1,822","1,976","3,798",787,20.5
,,,,,,
Atego Sub Count y,,"4,743","5,215","9,958","2,028",23.2
                Dpamin ya Lower,,"1,521","1,529","3,050",635,23.5
                Paminy a Upper,,"1,932","2,236","4,168",832,25.6
                Pamora,,"1,290","1,450","2,740",561,19.3
,,,,,,
Erussi Sub Coun ty,,"16,932","18,090","35,022","6,800",22.2
                Abongo,,"2,519","2,754","5,273","1,038",22.1
                Payera,,"1,857","2,046","3,903",808,25.9
                Pacaka,,"4,239","4,531","8,770","1,704",21.4
                Padolo,,"5,043","5,294","10,337","1,972",22.8
                Pajur,,"3,274","3,465","6,739","1,278",20.3
,,,,,,
Kucwiny Sub Co unty,,"15,476","16,543","32,019","6,341",24.7
                Acwera,,"2,265","2,296","4,561",934,22.8
                Lee,,"2,508","2,666","5,174","1,002",16.1
                Mvura,,"2,519","2,757","5,276","1,067",29.1
                Olago,,"2,438","2,614","5,052",985,29.3
                Ramogi,,"2,123","2,169","4,292",858,24.2
                Oduka,,"1,489","1,666","3,155",589,27.5
                Vurr,,"2,134","2,375","4,509",906,24.4
,,,,,,
Ndhew Sub Cou nty,,"9,925","11,081","21,006","4,226",21.9
                Abar Ea st,,"2,201","2,485","4,686",907,23.7
                Abar W est,,"2,598","2,788","5,386","1,057",21.6
                Adolo,,"2,565","2,972","5,537","1,163",20.6
                Oweko,,"2,561","2,836","5,397","1,099",22.2
,,,,,,
Nebbi Sub Count y,,"11,982","12,629","24,611","4,730",25.6
                Pawong,,"2,331","2,429","4,760",914,23.1
                Jupangi ra,,"2,669","2,982","5,651","1,099",30.8
                Kalowa ng,,"4,531","4,625","9,156","1,739",23.6
                Koch,,"2,451","2,593","5,044",978,25.7
,,,,,,
Nyaravur Sub Co unty,,"9,783","10,780","20,563","4,049",27.8
                Angal L ower,,"1,882","1,935","3,817",781,23.2
                Angal U pper,,"1,010","1,106","2,116",403,25.6
                Mbaro East,,"2,898","3,234","6,132","1,275",31.4
                Mbaro West,,"1,662","1,770","3,432",636,23.6
                Pamora  Lower,,"2,331","2,735","5,066",954,30.4
,,,,,,
Parombo Sub Co unty,,"16,909","18,265","35,174","7,062",23.7
                Ossi  E ast,,"1,872","1,962","3,834",795,19.1
                Ossi  W est,,"1,341","1,530","2,871",581,25.6
                Padel N orth,,"1,770","1,911","3,681",696,23.3
